period,demand_MW,solar_MW,wind_MW,net_load_MW
2023-05-08 16:00:00,51502,9628,11480,30394
2023-05-08 17:00:00,53511,10173,9545,33793
2023-05-08 18:00:00,55376,10539,7676,37161
2023-05-08 19:00:00,57814,10558,6291,40965
2023-05-08 20:00:00,60057,10429,5701,43927
2023-05-08 21:00:00,61616,10355,5887,45374
2023-05-08 22:00:00,62689,10317,7128,45244
2023-05-08 23:00:00,63025,9245,8723,45057
2023-05-09 00:00:00,61615,6680,9994,44941
2023-05-09 01:00:00,59083,3111,10349,45623
2023-05-09 02:00:00,57518,338,11882,45298
2023-05-09 03:00:00,55891,134,14914,40843
2023-05-09 04:00:00,52651,3,19264,33384
2023-05-09 05:00:00,48858,0,19237,29621
2023-05-09 06:00:00,45431,0,19390,26041
2023-05-09 07:00:00,43229,0,19921,23308
2023-05-09 08:00:00,41712,0,19608,22104
2023-05-09 09:00:00,40687,0,17621,23066
2023-05-09 10:00:00,40595,0,15649,24946
2023-05-09 11:00:00,41717,0,15475,26242
2023-05-09 12:00:00,44065,11,14995,29059
2023-05-09 13:00:00,44914,1229,11129,32556
2023-05-09 14:00:00,45969,5466,7682,32821
2023-05-09 15:00:00,47825,7552,6283,33990
2023-05-09 16:00:00,49021,8554,5098,35369
2023-05-09 17:00:00,49874,9172,3905,36797
2023-05-09 18:00:00,51087,9439,4365,37283
2023-05-09 19:00:00,52456,9959,6013,36484
2023-05-09 20:00:00,53324,9798,8717,34809
2023-05-09 21:00:00,54169,9354,10192,34623
2023-05-09 22:00:00,54688,8126,12042,34520
2023-05-09 23:00:00,54709,6309,15499,32901
2023-05-10 00:00:00,53889,4522,17953,31414
2023-05-10 01:00:00,52977,1571,18666,32740
2023-05-10 02:00:00,52697,69,18286,34342
2023-05-10 03:00:00,51400,0,18648,32752
2023-05-10 04:00:00,48689,0,19577,29112
2023-05-10 05:00:00,45561,0,19585,25976
2023-05-10 06:00:00,43079,0,20394,22685
2023-05-10 07:00:00,41036,0,18360,22676
2023-05-10 08:00:00,39924,0,15655,24269
2023-05-10 09:00:00,39281,0,11973,27308
2023-05-10 10:00:00,39597,0,10268,29329
2023-05-10 11:00:00,40875,0,8697,32178
2023-05-10 12:00:00,43096,2,7904,35190
2023-05-10 13:00:00,44215,955,8227,35033
2023-05-10 14:00:00,44862,4327,6134,34401
2023-05-10 15:00:00,45942,6404,6041,33497
2023-05-10 16:00:00,46971,8378,7181,31412
2023-05-10 17:00:00,48251,9160,8644,30447
2023-05-10 18:00:00,49417,9188,10070,30159
2023-05-10 19:00:00,50464,9336,11395,29733
2023-05-10 20:00:00,51144,9312,12686,29146
2023-05-10 21:00:00,51682,8929,13612,29141
2023-05-10 22:00:00,52437,8935,14567,28935
2023-05-10 23:00:00,53083,8093,15996,28994
2023-05-11 00:00:00,52962,5640,17700,29622
2023-05-11 01:00:00,52101,2864,19004,30233
2023-05-11 02:00:00,51935,211,19790,31934
2023-05-11 03:00:00,50934,0,20971,29963
2023-05-11 04:00:00,48428,0,21409,27019
2023-05-11 05:00:00,45303,0,20951,24352
2023-05-11 06:00:00,42841,0,20739,22102
2023-05-11 07:00:00,41323,0,20174,21149
2023-05-11 08:00:00,40372,0,18725,21647
2023-05-11 09:00:00,39774,0,16478,23296
2023-05-11 10:00:00,40008,0,13422,26586
2023-05-11 11:00:00,41521,0,12732,28789
2023-05-11 12:00:00,44229,3,12319,31907
2023-05-11 13:00:00,45507,1183,13826,30498
2023-05-11 14:00:00,46826,5514,13149,28163
2023-05-11 15:00:00,48412,8172,12511,27729
2023-05-11 16:00:00,50356,9583,11848,28925
2023-05-11 17:00:00,52744,10328,12574,29842
2023-05-11 18:00:00,55447,11057,13233,31157
2023-05-11 19:00:00,57854,11160,13012,33682
2023-05-11 20:00:00,60412,11127,12946,36339
2023-05-11 21:00:00,62440,11386,13271,37783
2023-05-11 22:00:00,64012,11313,13716,38983
2023-05-11 23:00:00,64453,10632,14405,39416
2023-05-12 00:00:00,63406,8706,14312,40388
2023-05-12 01:00:00,60704,3710,12580,44414
2023-05-12 02:00:00,58072,192,10551,47329
2023-05-12 03:00:00,56824,1,10632,46191
2023-05-12 04:00:00,54140,0,11166,42974
2023-05-12 05:00:00,50966,0,12693,38273
2023-05-12 06:00:00,48267,0,15083,33184
2023-05-12 07:00:00,46300,0,17080,29220
2023-05-12 08:00:00,44953,0,17708,27245
2023-05-12 09:00:00,44089,0,17133,26956
2023-05-12 10:00:00,44118,0,16100,28018
2023-05-12 11:00:00,45512,0,15252,30260
2023-05-12 12:00:00,47728,4,14979,32745
2023-05-12 13:00:00,48788,1270,13567,33951
2023-05-12 14:00:00,50137,5307,12194,32636
2023-05-12 15:00:00,52195,7514,13728,30953
2023-05-12 16:00:00,54350,9211,13407,31732
2023-05-12 17:00:00,56399,9684,11920,34795
2023-05-12 18:00:00,58414,9754,10848,37812
2023-05-12 19:00:00,60850,9841,10615,40394
2023-05-12 20:00:00,62728,9541,11609,41578
2023-05-12 21:00:00,63815,8231,13004,42580
2023-05-12 22:00:00,64673,6249,15776,42648
2023-05-12 23:00:00,64002,4273,17152,42577
2023-05-13 00:00:00,61774,2106,18197,41471
2023-05-13 01:00:00,59055,354,19144,39557
2023-05-13 02:00:00,57654,27,17467,40160
2023-05-13 03:00:00,56103,0,18156,37947
2023-05-13 04:00:00,53566,0,16615,36951
2023-05-13 05:00:00,50696,0,17359,33337
2023-05-13 06:00:00,47670,0,16064,31606
2023-05-13 07:00:00,44730,0,13571,31159
2023-05-13 08:00:00,42700,0,10818,31882
2023-05-13 09:00:00,41590,0,10040,31550
2023-05-13 10:00:00,40585,0,8665,31920
2023-05-13 11:00:00,40485,0,10073,30412
2023-05-13 12:00:00,40695,6,9130,31559
2023-05-13 13:00:00,41208,453,8261,32494
2023-05-13 14:00:00,42988,1644,8901,32443
2023-05-13 15:00:00,44836,2909,8662,33265
2023-05-13 16:00:00,46460,5268,8623,32569
2023-05-13 17:00:00,47639,6353,8475,32811
2023-05-13 18:00:00,48621,7653,7885,33083
2023-05-13 19:00:00,49515,8243,6942,34330
2023-05-13 20:00:00,50282,7846,6479,35957
2023-05-13 21:00:00,51255,6673,5922,38660
2023-05-13 22:00:00,51808,6904,5567,39337
2023-05-13 23:00:00,51673,6114,5671,39888
2023-05-14 00:00:00,50938,4712,5750,40476
2023-05-14 01:00:00,49789,2052,5403,42334
2023-05-14 02:00:00,49432,125,5323,43984
2023-05-14 03:00:00,48385,0,5093,43292
2023-05-14 04:00:00,46393,0,4927,41466
2023-05-14 05:00:00,43936,0,5346,38590
2023-05-14 06:00:00,41621,0,4772,36849
2023-05-14 07:00:00,39947,0,3871,36076
2023-05-14 08:00:00,38729,0,3030,35699
2023-05-14 09:00:00,37924,0,2671,35253
2023-05-14 10:00:00,37638,0,2178,35460
2023-05-14 11:00:00,37842,0,1832,36010
2023-05-14 12:00:00,38113,8,1985,36120
2023-05-14 13:00:00,38707,947,1887,35873
2023-05-14 14:00:00,40455,3495,1537,35423
2023-05-14 15:00:00,42683,5251,1504,35928
2023-05-14 16:00:00,44377,5773,1349,37255
2023-05-14 17:00:00,45367,6461,1164,37742
2023-05-14 18:00:00,46430,7633,932,37865
2023-05-14 19:00:00,47809,8324,753,38732
2023-05-14 20:00:00,49066,8919,750,39397
2023-05-14 21:00:00,50359,8889,921,40549
2023-05-14 22:00:00,51346,8498,1210,41638
2023-05-14 23:00:00,51972,8110,1818,42044
2023-05-15 00:00:00,51969,6356,2817,42796
2023-05-15 01:00:00,51172,2997,3160,45015
2023-05-15 02:00:00,51157,208,3699,47250
2023-05-15 03:00:00,50467,0,4450,46017
2023-05-15 04:00:00,48108,0,4354,43754
2023-05-15 05:00:00,44926,0,4111,40815
2023-05-15 06:00:00,42355,0,4000,38355
2023-05-15 07:00:00,40628,0,3136,37492
2023-05-15 08:00:00,39458,0,2877,36581
2023-05-15 09:00:00,38869,0,3462,35407
2023-05-15 10:00:00,39066,0,3917,35149
2023-05-15 11:00:00,40469,0,4447,36022
2023-05-15 12:00:00,42840,19,4630,38191
2023-05-15 13:00:00,44156,1469,4876,37811
2023-05-15 14:00:00,45698,5149,4629,35920
2023-05-15 15:00:00,48086,7680,4732,35674
2023-05-15 16:00:00,50706,8898,4798,37010
2023-05-15 17:00:00,53131,8774,5217,39140
2023-05-15 18:00:00,55566,9542,5489,40535
2023-05-15 19:00:00,57283,9963,5382,41938
2023-05-15 20:00:00,58106,9572,6062,42472
2023-05-15 21:00:00,57692,8243,7166,42283
2023-05-15 22:00:00,57572,6270,7347,43955
2023-05-15 23:00:00,57242,4666,7168,45408
2023-05-16 00:00:00,56113,3012,6887,46214
2023-05-16 01:00:00,54420,1194,5679,47547
2023-05-16 02:00:00,53538,87,4677,48774
2023-05-16 03:00:00,51861,0,4302,47559
2023-05-16 04:00:00,48634,0,4268,44366
2023-05-16 05:00:00,45158,0,3877,41281
2023-05-16 06:00:00,42272,0,3401,38871
2023-05-16 07:00:00,40421,0,2860,37561
2023-05-16 08:00:00,39253,0,2148,37105
2023-05-16 09:00:00,38599,0,1907,36692
2023-05-16 10:00:00,38822,0,1593,37229
2023-05-16 11:00:00,40124,0,1319,38805
2023-05-16 12:00:00,42594,25,1300,41269
2023-05-16 13:00:00,43850,1500,1254,41096
2023-05-16 14:00:00,45198,5577,786,38835
2023-05-16 15:00:00,46981,7948,889,38144
2023-05-16 16:00:00,49082,8973,1034,39075
2023-05-16 17:00:00,51232,8992,1224,41016
2023-05-16 18:00:00,53268,9775,1262,42231
2023-05-16 19:00:00,54936,9421,1205,44310
2023-05-16 20:00:00,55904,8450,997,46457
2023-05-16 21:00:00,55969,7493,1127,47349
2023-05-16 22:00:00,55567,7214,1596,46757
2023-05-16 23:00:00,54567,6729,1742,46096
2023-05-17 00:00:00,53124,5433,1359,46332
2023-05-17 01:00:00,51960,2678,1426,47856
2023-05-17 02:00:00,51480,210,2002,49268
2023-05-17 03:00:00,50210,0,3524,46686
2023-05-17 04:00:00,47106,0,5232,41874
2023-05-17 05:00:00,43461,0,6367,37094
2023-05-17 06:00:00,40612,0,6087,34525
2023-05-17 07:00:00,38787,0,5575,33212
2023-05-17 08:00:00,37710,0,5023,32687
2023-05-17 09:00:00,37104,0,4012,33092
2023-05-17 10:00:00,37327,0,2834,34493
2023-05-17 11:00:00,38789,0,2147,36642
2023-05-17 12:00:00,41152,42,1769,39341
2023-05-17 13:00:00,42395,2260,1554,38581
2023-05-17 14:00:00,43825,8107,907,34811
2023-05-17 15:00:00,45746,11190,518,34038
2023-05-17 16:00:00,48059,11525,474,36060
2023-05-17 17:00:00,50517,11287,378,38852
2023-05-17 18:00:00,52901,11262,397,41242
2023-05-17 19:00:00,55107,11338,548,43221
2023-05-17 20:00:00,57363,11068,1270,45025
2023-05-17 21:00:00,59217,10831,2829,45557
2023-05-17 22:00:00,60757,9812,3388,47557
2023-05-17 23:00:00,61340,9082,4956,47302
2023-05-18 00:00:00,60342,7482,6979,45881
2023-05-18 01:00:00,58282,2966,7985,47331
2023-05-18 02:00:00,56281,149,9020,47112
2023-05-18 03:00:00,54137,0,10652,43485
2023-05-18 04:00:00,50341,0,11781,38560
2023-05-18 05:00:00,46216,0,10273,35943
2023-05-18 06:00:00,42909,0,9806,33103
2023-05-18 07:00:00,40698,0,9704,30994
2023-05-18 08:00:00,39198,0,9885,29313
2023-05-18 09:00:00,38252,0,9773,28479
2023-05-18 10:00:00,38242,0,8871,29371
2023-05-18 11:00:00,39328,0,7955,31373
2023-05-18 12:00:00,41532,45,6880,34607
2023-05-18 13:00:00,43029,2390,5309,35330
2023-05-18 14:00:00,44794,7335,3235,34224
2023-05-18 15:00:00,46890,9823,2998,34069
2023-05-18 16:00:00,49614,9935,3308,36371
2023-05-18 17:00:00,52645,9663,3473,39509
2023-05-18 18:00:00,55576,10495,4039,41042
2023-05-18 19:00:00,58431,10558,5187,42686
2023-05-18 20:00:00,60989,10130,6231,44628
2023-05-18 21:00:00,63304,9480,7609,46215
2023-05-18 22:00:00,65144,9372,9550,46222
2023-05-18 23:00:00,65247,7593,12199,45455
2023-05-19 00:00:00,63285,5239,14073,43973
2023-05-19 01:00:00,60992,1950,16809,42233
2023-05-19 02:00:00,59355,128,17438,41789
2023-05-19 03:00:00,57257,6,17238,40013
2023-05-19 04:00:00,53620,0,17536,36084
2023-05-19 05:00:00,49583,0,15973,33610
2023-05-19 06:00:00,46167,0,16172,29995
2023-05-19 07:00:00,43776,0,15663,28113
2023-05-19 08:00:00,41999,0,14745,27254
2023-05-19 09:00:00,41015,0,14600,26415
2023-05-19 10:00:00,40954,0,13266,27688
2023-05-19 11:00:00,42165,0,12057,30108
2023-05-19 12:00:00,44185,48,9289,34848
2023-05-19 13:00:00,45737,2045,6448,37244
2023-05-19 14:00:00,48056,7355,5014,35687
2023-05-19 15:00:00,50828,9795,4885,36148
2023-05-19 16:00:00,53889,11900,4778,37211
2023-05-19 17:00:00,57150,12197,4623,40330
2023-05-19 18:00:00,60113,12118,5353,42642
2023-05-19 19:00:00,63127,11989,5867,45271
2023-05-19 20:00:00,65500,11529,6691,47280
2023-05-19 21:00:00,66233,10271,7684,48278
2023-05-19 22:00:00,66200,8094,9259,48847
2023-05-19 23:00:00,65308,5770,11791,47747
2023-05-20 00:00:00,62817,3775,15404,43638
2023-05-20 01:00:00,59760,1080,18339,40341
2023-05-20 02:00:00,58162,56,20305,37801
2023-05-20 03:00:00,56114,0,20735,35379
2023-05-20 04:00:00,53126,0,19652,33474
2023-05-20 05:00:00,49663,0,19200,30463
2023-05-20 06:00:00,46635,0,18718,27917
2023-05-20 07:00:00,43636,0,16378,27258
2023-05-20 08:00:00,41891,0,13801,28090
2023-05-20 09:00:00,40435,0,12859,27576
2023-05-20 10:00:00,39638,0,11538,28100
2023-05-20 11:00:00,39688,0,10462,29226
2023-05-20 12:00:00,40068,7,9838,30223
2023-05-20 13:00:00,40629,373,9460,30796
2023-05-20 14:00:00,42377,1974,8751,31652
2023-05-20 15:00:00,44662,4086,9120,31456
2023-05-20 16:00:00,46752,6477,8958,31317
2023-05-20 17:00:00,48433,7896,7850,32687
2023-05-20 18:00:00,49838,8981,6076,34781
2023-05-20 19:00:00,51292,9402,4364,37526
2023-05-20 20:00:00,52814,9625,3257,39932
2023-05-20 21:00:00,53998,8856,2485,42657
2023-05-20 22:00:00,54825,7621,2188,45016
2023-05-20 23:00:00,54657,6336,1580,46741
2023-05-21 00:00:00,53824,4267,1084,48473
2023-05-21 01:00:00,52007,1364,1275,49368
2023-05-21 02:00:00,50890,61,1836,48993
2023-05-21 03:00:00,50040,0,2848,47192
2023-05-21 04:00:00,47764,0,3700,44064
2023-05-21 05:00:00,44997,0,4004,40993
2023-05-21 06:00:00,42342,0,3733,38609
2023-05-21 07:00:00,40511,0,3167,37344
2023-05-21 08:00:00,39050,0,2806,36244
2023-05-21 09:00:00,38106,0,2723,35383
2023-05-21 10:00:00,37507,0,2886,34621
2023-05-21 11:00:00,37280,0,3173,34107
2023-05-21 12:00:00,37282,13,3575,33694
2023-05-21 13:00:00,37680,432,3699,33549
2023-05-21 14:00:00,39217,1615,3001,34601
2023-05-21 15:00:00,41037,3493,2356,35188
2023-05-21 16:00:00,42649,4546,2685,35418
2023-05-21 17:00:00,44120,6720,3026,34374
2023-05-21 18:00:00,45524,8025,2813,34686
2023-05-21 19:00:00,46647,8695,2607,35345
2023-05-21 20:00:00,47444,9130,2673,35641
2023-05-21 21:00:00,48187,8752,2792,36643
2023-05-21 22:00:00,48569,8502,3520,36547
2023-05-21 23:00:00,48936,7689,4737,36510
2023-05-22 00:00:00,49317,5939,5931,37447
2023-05-22 01:00:00,48894,2831,7000,39063
2023-05-22 02:00:00,49136,257,8016,40863
2023-05-22 03:00:00,48576,1,8844,39731
2023-05-22 04:00:00,46084,0,9389,36695
2023-05-22 05:00:00,42968,0,10199,32769
2023-05-22 06:00:00,40246,0,9865,30381
2023-05-22 07:00:00,38593,0,8560,30033
2023-05-22 08:00:00,37460,1,8201,29258
2023-05-22 09:00:00,37157,0,7605,29552
2023-05-22 10:00:00,37605,0,5555,32050
2023-05-22 11:00:00,39164,0,4247,34917
2023-05-22 12:00:00,41418,41,5209,36168
2023-05-22 13:00:00,42376,1587,6370,34419
2023-05-22 14:00:00,43595,5622,5165,32808
2023-05-22 15:00:00,45155,8113,4698,32344
2023-05-22 16:00:00,47509,10299,4034,33176
2023-05-22 17:00:00,50185,11536,3667,34982
2023-05-22 18:00:00,52597,11464,3277,37856
2023-05-22 19:00:00,55127,10931,3194,41002
2023-05-22 20:00:00,57387,10570,3606,43211
2023-05-22 21:00:00,59195,9608,4769,44818
2023-05-22 22:00:00,60629,8350,6456,45823
2023-05-22 23:00:00,61088,6978,8907,45203
2023-05-23 00:00:00,60449,4536,11769,44144
2023-05-23 01:00:00,58461,1546,12635,44280
2023-05-23 02:00:00,56546,103,12489,43954
2023-05-23 03:00:00,54596,0,13278,41318
2023-05-23 04:00:00,50975,0,14058,36917
2023-05-23 05:00:00,46945,0,13236,33709
2023-05-23 06:00:00,43550,0,13153,30397
