period,respondent,respondent-name,type,type-name,value,value-units
2022-05-10T08,CISO,California Independent System Operator,D,Demand,21835,megawatthours
2022-05-10T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21286,megawatthours
2022-05-10T08,CISO,California Independent System Operator,NG,Net generation,13117,megawatthours
2022-05-10T08,CISO,California Independent System Operator,TI,Total interchange,-8080,megawatthours
2022-05-10T09,CISO,California Independent System Operator,D,Demand,21209,megawatthours
2022-05-10T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20582,megawatthours
2022-05-10T09,CISO,California Independent System Operator,NG,Net generation,13651,megawatthours
2022-05-10T09,CISO,California Independent System Operator,TI,Total interchange,-7641,megawatthours
2022-05-10T10,CISO,California Independent System Operator,D,Demand,20714,megawatthours
2022-05-10T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20161,megawatthours
2022-05-10T10,CISO,California Independent System Operator,NG,Net generation,13345,megawatthours
2022-05-10T10,CISO,California Independent System Operator,TI,Total interchange,-6774,megawatthours
2022-05-10T11,CISO,California Independent System Operator,D,Demand,20561,megawatthours
2022-05-10T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20064,megawatthours
2022-05-10T11,CISO,California Independent System Operator,NG,Net generation,13457,megawatthours
2022-05-10T11,CISO,California Independent System Operator,TI,Total interchange,-6797,megawatthours
2022-05-10T12,CISO,California Independent System Operator,D,Demand,21019,megawatthours
2022-05-10T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20492,megawatthours
2022-05-10T12,CISO,California Independent System Operator,NG,Net generation,13876,megawatthours
2022-05-10T12,CISO,California Independent System Operator,TI,Total interchange,-6923,megawatthours
2022-05-10T13,CISO,California Independent System Operator,D,Demand,22222,megawatthours
2022-05-10T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21739,megawatthours
2022-05-10T13,CISO,California Independent System Operator,NG,Net generation,15537,megawatthours
2022-05-10T13,CISO,California Independent System Operator,TI,Total interchange,-7242,megawatthours
2022-05-10T14,CISO,California Independent System Operator,D,Demand,23385,megawatthours
2022-05-10T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23099,megawatthours
2022-05-10T14,CISO,California Independent System Operator,NG,Net generation,18097,megawatthours
2022-05-10T14,CISO,California Independent System Operator,TI,Total interchange,-6685,megawatthours
2022-05-10T15,CISO,California Independent System Operator,D,Demand,23836,megawatthours
2022-05-10T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23498,megawatthours
2022-05-10T15,CISO,California Independent System Operator,NG,Net generation,20471,megawatthours
2022-05-10T15,CISO,California Independent System Operator,TI,Total interchange,-4507,megawatthours
2022-05-10T16,CISO,California Independent System Operator,D,Demand,22887,megawatthours
2022-05-10T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,22716,megawatthours
2022-05-10T16,CISO,California Independent System Operator,NG,Net generation,20708,megawatthours
2022-05-10T16,CISO,California Independent System Operator,TI,Total interchange,-2812,megawatthours
2022-05-10T17,CISO,California Independent System Operator,D,Demand,21783,megawatthours
2022-05-10T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21299,megawatthours
2022-05-10T17,CISO,California Independent System Operator,NG,Net generation,19951,megawatthours
2022-05-10T17,CISO,California Independent System Operator,TI,Total interchange,-1696,megawatthours
2022-05-10T18,CISO,California Independent System Operator,D,Demand,21026,megawatthours
2022-05-10T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20152,megawatthours
2022-05-10T18,CISO,California Independent System Operator,NG,Net generation,19659,megawatthours
2022-05-10T18,CISO,California Independent System Operator,TI,Total interchange,-1719,megawatthours
2022-05-10T19,CISO,California Independent System Operator,D,Demand,20091,megawatthours
2022-05-10T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19276,megawatthours
2022-05-10T19,CISO,California Independent System Operator,NG,Net generation,19592,megawatthours
2022-05-10T19,CISO,California Independent System Operator,TI,Total interchange,-804,megawatthours
2022-05-10T20,CISO,California Independent System Operator,D,Demand,19604,megawatthours
2022-05-10T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,18794,megawatthours
2022-05-10T20,CISO,California Independent System Operator,NG,Net generation,19226,megawatthours
2022-05-10T20,CISO,California Independent System Operator,TI,Total interchange,-1154,megawatthours
2022-05-10T21,CISO,California Independent System Operator,D,Demand,19493,megawatthours
2022-05-10T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,18682,megawatthours
2022-05-10T21,CISO,California Independent System Operator,NG,Net generation,19836,megawatthours
2022-05-10T21,CISO,California Independent System Operator,TI,Total interchange,-601,megawatthours
2022-05-10T22,CISO,California Independent System Operator,D,Demand,19630,megawatthours
2022-05-10T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,18929,megawatthours
2022-05-10T22,CISO,California Independent System Operator,NG,Net generation,20520,megawatthours
2022-05-10T22,CISO,California Independent System Operator,TI,Total interchange,11,megawatthours
2022-05-10T23,CISO,California Independent System Operator,D,Demand,19793,megawatthours
2022-05-10T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19577,megawatthours
2022-05-10T23,CISO,California Independent System Operator,NG,Net generation,20288,megawatthours
2022-05-10T23,CISO,California Independent System Operator,TI,Total interchange,419,megawatthours
2022-05-11T00,CISO,California Independent System Operator,D,Demand,20728,megawatthours
2022-05-11T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20848,megawatthours
2022-05-11T00,CISO,California Independent System Operator,NG,Net generation,21818,megawatthours
2022-05-11T00,CISO,California Independent System Operator,TI,Total interchange,153,megawatthours
2022-05-11T01,CISO,California Independent System Operator,D,Demand,22440,megawatthours
2022-05-11T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,22619,megawatthours
2022-05-11T01,CISO,California Independent System Operator,NG,Net generation,20872,megawatthours
2022-05-11T01,CISO,California Independent System Operator,TI,Total interchange,-660,megawatthours
2022-05-11T02,CISO,California Independent System Operator,D,Demand,24119,megawatthours
2022-05-11T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24267,megawatthours
2022-05-11T02,CISO,California Independent System Operator,NG,Net generation,18175,megawatthours
2022-05-11T02,CISO,California Independent System Operator,TI,Total interchange,-4204,megawatthours
2022-05-11T03,CISO,California Independent System Operator,D,Demand,25509,megawatthours
2022-05-11T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25558,megawatthours
2022-05-11T03,CISO,California Independent System Operator,NG,Net generation,18588,megawatthours
2022-05-11T03,CISO,California Independent System Operator,TI,Total interchange,-6742,megawatthours
2022-05-11T04,CISO,California Independent System Operator,D,Demand,26457,megawatthours
2022-05-11T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26323,megawatthours
2022-05-11T04,CISO,California Independent System Operator,NG,Net generation,18111,megawatthours
2022-05-11T04,CISO,California Independent System Operator,TI,Total interchange,-7420,megawatthours
2022-05-11T05,CISO,California Independent System Operator,D,Demand,25971,megawatthours
2022-05-11T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25601,megawatthours
2022-05-11T05,CISO,California Independent System Operator,NG,Net generation,17723,megawatthours
2022-05-11T05,CISO,California Independent System Operator,TI,Total interchange,-7381,megawatthours
2022-05-11T06,CISO,California Independent System Operator,D,Demand,24497,megawatthours
2022-05-11T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24047,megawatthours
2022-05-11T06,CISO,California Independent System Operator,NG,Net generation,16310,megawatthours
2022-05-11T06,CISO,California Independent System Operator,TI,Total interchange,-6521,megawatthours
2022-05-11T07,CISO,California Independent System Operator,D,Demand,22985,megawatthours
2022-05-11T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,22548,megawatthours
2022-05-11T07,CISO,California Independent System Operator,NG,Net generation,15066,megawatthours
2022-05-11T07,CISO,California Independent System Operator,TI,Total interchange,-6285,megawatthours
2022-05-11T08,CISO,California Independent System Operator,D,Demand,22039,megawatthours
2022-05-11T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21461,megawatthours
2022-05-11T08,CISO,California Independent System Operator,NG,Net generation,14563,megawatthours
2022-05-11T08,CISO,California Independent System Operator,TI,Total interchange,-6222,megawatthours
2022-05-11T09,CISO,California Independent System Operator,D,Demand,21403,megawatthours
2022-05-11T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20760,megawatthours
2022-05-11T09,CISO,California Independent System Operator,NG,Net generation,14119,megawatthours
2022-05-11T09,CISO,California Independent System Operator,TI,Total interchange,-6190,megawatthours
2022-05-11T10,CISO,California Independent System Operator,D,Demand,21017,megawatthours
2022-05-11T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20307,megawatthours
2022-05-11T10,CISO,California Independent System Operator,NG,Net generation,13679,megawatthours
2022-05-11T10,CISO,California Independent System Operator,TI,Total interchange,-6159,megawatthours
2022-05-11T11,CISO,California Independent System Operator,D,Demand,20829,megawatthours
2022-05-11T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20171,megawatthours
2022-05-11T11,CISO,California Independent System Operator,NG,Net generation,13894,megawatthours
2022-05-11T11,CISO,California Independent System Operator,TI,Total interchange,-6197,megawatthours
2022-05-11T12,CISO,California Independent System Operator,D,Demand,21208,megawatthours
2022-05-11T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20605,megawatthours
2022-05-11T12,CISO,California Independent System Operator,NG,Net generation,14682,megawatthours
2022-05-11T12,CISO,California Independent System Operator,TI,Total interchange,-6301,megawatthours
2022-05-11T13,CISO,California Independent System Operator,D,Demand,22294,megawatthours
2022-05-11T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21856,megawatthours
2022-05-11T13,CISO,California Independent System Operator,NG,Net generation,15230,megawatthours
2022-05-11T13,CISO,California Independent System Operator,TI,Total interchange,-6659,megawatthours
2022-05-11T14,CISO,California Independent System Operator,D,Demand,23501,megawatthours
